block_size,t_seconds,t_label,acc_ideal,raw,raw_sd,stale,stale_sd,recalib,recalib_sd
128,1.0,1s,92.81,11.803333333333335,0.1407914138796192,92.38666666666667,0.11614167593456055,92.23333333333333,0.06599663291074279
128,3600.0,1h,92.81,10.04,0.014142135623731487,89.54666666666667,0.1724979871058088,92.10666666666667,0.11440668201153581
128,86400.0,1d,92.81,10.016666666666666,0.004714045207910216,85.96333333333332,0.5524088662897778,92.09666666666665,0.10077477638554312
128,2592000.0,1mo,92.81,10.003333333333332,0.004714045207910216,78.89999999999999,1.0824971131601235,91.92666666666666,0.14079141387962033
128,31536000.0,1y,92.81,10.0,0.0,71.53333333333333,1.2913128547679296,92.03000000000002,0.17682382946499783
