cell,chip_area_um2,cim_array_um2,ic_area_um2,adc_area_um2,accum_area_um2,other_area_um2,latency_ns,dyn_energy_pj,leak_energy_pj,leak_power_uw,buffer_energy_pj,ic_energy_pj,tops_per_w,tops,fps,tops_per_mm2,accuracy_pct,req_tx_width_f,adc_energy_pj,accum_energy_pj,other_energy_pj,_cfg
rram,206796000.0,952344.0,12872900.0,7875370.0,5453950.0,19309500.0,188803.0,30249400.0,187395.0,992.546,123461.0,3958660.0,33.1737,6.52446,5296.54,0.0315502,89.0,,21631200.0,1976620.0,6641580.0,"weight 2b, cell 2b -> 1 cell(s) per weight  [FP2: one cell, no shift-add tree]"
