block_size,t_seconds,t_label,acc_ideal,raw,raw_sd,stale,stale_sd,recalib,recalib_sd
128,1.0,1s,92.81,11.803333333333335,0.1407914138796192,92.38666666666667,0.11614167593456055,92.23333333333333,0.06599663291074279
128,3600.0,1h,92.81,10.033333333333333,0.004714045207910216,89.54333333333334,0.2957852073530517,92.02,0.1451436070471834
128,86400.0,1d,92.81,10.013333333333334,0.004714045207910216,85.96333333333332,0.6944222218666597,91.91666666666667,0.1611072796479289
128,2592000.0,1mo,92.81,10.003333333333332,0.004714045207910216,79.15333333333334,1.2471122198458706,91.78666666666668,0.2876726534718886
128,31536000.0,1y,92.81,10.0,0.0,71.73,1.3283322877453017,91.73,0.2654555832275271
