block_size,t_seconds,t_label,acc_ideal,raw,raw_sd,stale,stale_sd,recalib,recalib_sd
128,1.0,1s,92.81,11.803333333333335,0.1407914138796192,92.38666666666667,0.11614167593456055,92.23333333333333,0.06599663291074279
128,3600.0,1h,92.81,10.053333333333333,0.028674417556808836,89.50999999999999,0.5304714883949962,90.77666666666669,0.3706151043273268
128,86400.0,1d,92.81,10.02,0.016329931618554172,86.55,1.3023312430663203,89.25666666666666,0.8830754340497929
128,2592000.0,1mo,92.81,10.013333333333334,0.018856180831640864,82.11666666666667,2.543623836620154,85.54333333333334,1.8653745527968986
128,31536000.0,1y,92.81,10.006666666666666,0.009428090415820432,77.90666666666667,3.1587902044225027,80.29333333333334,3.2118565071033625
