cell,chip_area_um2,cim_array_um2,ic_area_um2,adc_area_um2,accum_area_um2,other_area_um2,latency_ns,dyn_energy_pj,leak_energy_pj,leak_power_uw,buffer_energy_pj,ic_energy_pj,tops_per_w,tops,fps,tops_per_mm2,accuracy_pct,req_tx_width_f,adc_energy_pj,accum_energy_pj,other_energy_pj,_cfg
rram,109313000.0,931790.0,10307700.0,4042210.0,3198170.0,13423700.0,149972.0,17164000.0,85043.7,567.065,101959.0,4225180.0,58.5368,8.21378,6667.92,0.0751401,89.0,,10310000.0,993388.0,5860560.0,"weight 2b, cell 2b -> 1 cell(s) per weight  [FP2: one cell, no shift-add tree]"
