block_size,t_seconds,t_label,acc_ideal,raw,raw_sd,stale,stale_sd,recalib,recalib_sd
128,1.0,1s,92.81,11.803333333333335,0.1407914138796192,92.38666666666667,0.11614167593456055,92.23333333333333,0.06599663291074279
128,3600.0,1h,92.81,10.036666666666667,0.00942809041582127,89.58,0.14236104336041977,92.05666666666666,0.07133644853011006
128,86400.0,1d,92.81,10.013333333333334,0.004714045207910216,85.89,0.5553977553669689,92.15666666666668,0.03858612300929635
128,2592000.0,1mo,92.81,10.0,0.0,78.94333333333334,0.8400925874899463,92.02666666666666,0.15584892970081138
128,31536000.0,1y,92.81,10.0,0.0,71.51666666666667,1.095637815257496,92.12333333333333,0.21822516404444262
