block_size,t_seconds,t_label,acc_ideal,raw,raw_sd,stale,stale_sd,recalib,recalib_sd
128,1.0,1s,92.81,11.803333333333335,0.1407914138796192,92.38666666666667,0.11614167593456055,92.23333333333333,0.06599663291074279
128,3600.0,1h,92.81,10.036666666666667,0.012472191289246839,89.44333333333333,0.38938698260499355,91.80666666666667,0.17913371790059165
128,86400.0,1d,92.81,10.013333333333334,0.004714045207910216,85.95333333333333,0.8526168867407893,91.55666666666667,0.26637484032008957
128,2592000.0,1mo,92.81,10.003333333333332,0.004714045207910216,79.73,1.7861130983227276,91.13,0.40406270140495254
128,31536000.0,1y,92.81,10.0,0.0,73.35666666666667,2.258263836569048,90.53666666666668,0.4876018412142791
